Auction ID,Bank/Organisation Name,City/District/Location,Auction Date,Reserve Price,Source
L15143MH1992PLC066662,Rasoya Proteins Limited,"Village Kalmana, Taluka Wani, District Yawatmal, Maharashtra",22-03-2023,"1,03,00,000",IBBI
U74120MH2015PTC268565,Powai Cubicles Private Limited,"Unit no. 1601, 1602 and 1604 at LODHA SUPREMUS, Saki Vihar Road, Opposite MTNL Office, Tunga Village, Chandivali, Powai, Mumbai, Maharashtra 400072",15-03-2023,"5,71,79,015",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"All other Assets of the Company including Financial Assets / Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor), excluding Cash and Bank Balances",15-03-2023,"89,69,843",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"GHAZIABAD, UP",15-03-2023,"35,02,877",IBBI
U51311DL1993PTC051933,ANNIES APPAREL PVT LTD,"Financial assets(investments, loans and advances)",01-03-2023,"31,43,75,600",IBBI
U21011HR2005PLC035965,SAINSONS PULP AND PAPERS LIMITED,"Village Mahal Tahiwal Nicla, Tehsil Haroli, Distt Una",08-03-2023,"8,18,50,000",IBBI
U36911MH2007PTC170013,Sanghavi Exports International Pvt Ltd,In physical form at the registered office of the company.,13-03-2023,"22,50,000",IBBI
U36911MH2007PTC170013,Sanghavi Exports International Pvt Ltd,"Plot Nos. 203 & 204, Surat Special Economic Zone, Surat - 394230",13-03-2023,"3,68,34,000",IBBI
U21099TZ1990PLC002773,Sri Vishnu Annamalaiyar Paper Mills Ltd,"Vediangudi & Sirukavayal Village, Mithravoyal Post, Pudhuvayal, Karaikudi Taluk, Sivagangai district, Tamil Nadu",28-02-2023,"11,50,00,000",IBBI
U19201TN2001PTC048053,UNITED INDIA SHOE CORPORATION PRIVATE LIMITED,"United India Shoe Corporation P Ltd, No 1, Sri Ramapuram Road, Kilachur Village, Pallikonda - 635809, Vellore District, Tamil Nadu.",10-03-2023,"48,43,500",IBBI
U74992TN2006PTC061625,PERFECT INTERNATIONAL FABRICATORS PRIVATE LIMITED,Lot 1: RTO office - Srirangam; Lot 2: Tiruchirappalli Engineering and Technology Cluster (TREAT).,03-03-2023,"9,22,710",IBBI
L99999MH1982PLC026903,Shrenuj and Company Limited,"Office at C - 305, Dharam Palace, 100-103, NS Patkar Marg, Mumbai – 400007",13-03-2023,"4,95,00,000",IBBI
L99999MH1982PLC026903,Shrenuj and Company Limited,"Office at C – 405, 505 and 506, Dharam Palace, 100-103, NS Patkar Marg, Mumbai – 400007",13-03-2023,"14,20,00,000",IBBI
L99999MH1982PLC026903,Shrenuj and Company Limited,"Office at C - 605, Dharam Palace, 100-103, NS Patkar Marg, Mumbai – 400007",13-03-2023,"4,75,00,000",IBBI
U40101TG1997PLC037013,M/s KONASEEMA GAS POWER LIMITED,"Ravulapalem, Dr. B R Ambedkar Konaseema District, (previously East Godavari District), Andhra Pradesh",13-03-2023,"2,81,00,00,000",IBBI
U27100MH2005PTC153734,VENUS ROLLING MILLS PRIVATE LIMITED,"Nagpur, Maharashtra",13-03-2023,"14,50,00,000",IBBI
U27200MH1988PLC050107,Loha Ispaat Limited,"Plot No. A-69, MIDC, Taloja Industrial Estate, Village Pendhar, Taluka Panvel, District Raigad",20-03-2023,"1,35,00,000",IBBI
U22121MP2002PLC015029,Sandhya Prakash Limited,"Regd. Office of CD: Sandhya Prakash Bhavan, Malviya Nagar, Bhopal - 462 003",23-02-2023,"52,24,47,000",IBBI
U34100TN1980PLC008389,AUTOMOTIVE COACHES AND COMPONENTS LIMITED,"1) Automotive Coaches and Components Limited, Plot No. C-1, D6 & F-97, SIPCOT Industrial Complex, Gummidipoondi 601201, Thiruvallur District, Tamilnadu AND 2) Automotive Coaches and Components Limited, Plot No. 17 to 19, at Villianur Commune, Sedarapet Village, Puducherry – 605111",20-02-2023,"72,68,00,000",IBBI
U99999WB2000PLC124804,VARRSANA ISPAT LTD,"Varrsana Ispat Limited situtaed at Survey No. 116/1, Village Varrsana, Anjar Kutch 370201, and Gujarat.",17-03-2023,"3,15,00,00,000",IBBI
L67120DD1987PLC002395,PSL LIMITED,"Mumbai, Daman, & Varsana - Gujarat",16-03-2023,"1,87,63,500",IBBI
U24119UP1999PLC024690,SOMANIL CHEMICALS LIMITED,"Plot No. H-21, UPSIDC, Industrial Area Begrajpur, Muzaffarnagar",11-03-2023,"54,21,270",IBBI
U15143TG1992PLC014547,Sarda Agro Oils Limited,Assets at Hyderabad and Kakinada,13-02-2023,0,IBBI
U23209DL2004PTC125911,SPACEVISION IMPEX PRIVATE LIMITED,"Non-agricultural land (Patta Land No.) S. No. 24, 28/4, 28/5, 29/4, 29/5, 31/3C. Village –Tajsultanpur, Taluka & Dist. Gulbarga, Karnataka measuring to 7.625 Acres",16-03-2023,"1,45,00,000",IBBI
U29300DL2010PTC204055,SHRI GANESH FIRE EQUIPMENTS PRIVATE LIMITED,Plot No. D-4 E.P.I.P Hajipur Distt. Vaishali- 844101 (Bihar),10-03-2023,"1,03,39,117",IBBI
U31102MH1997PLC109955,Indian Transformers Company Limited,"MIDC Tarapur, Boiser, (T)Palghar",11-03-2023,"8,32,01,649",IBBI
U30007KA1987PLC023168,BASE CORPORATION LIMITED,"Hosur, Solan, Mumbai",16-03-2023,104.59,IBBI
U20296DL2010PTC206628,PELLET ENERGY SYSTEMS PRIVATE LIMITED,"Sikandarpur, Bhiswal, Pragana-Bhagwanpur, Distt Haridwar, Uttrakhand.",28-02-2023,"19,50,00,000",IBBI
U20296DL2010PTC206628,PELLET ENERGY SYSTEMS PRIVATE LIMITED,"Sikandarpur, Bhiswal, Pragana-Bhagwanpur, Distt Haridwar, Uttrakhand.",28-02-2023,"19,50,00,000",IBBI
U65990MH1984PTC031901,BETON CONCRETE PRODUCTS PRIVATE LIMITED,"Gut No: 223/1/2 C (Old) New Gut No: 223/1/2/F Revenue Village: Khadka, Taluka: Newasa, District: Ahmednagar",14-03-2023,"3,05,00,000",IBBI
U45200KL2011PTC029982,ADHILS BUILDERS AND DEVELOPERS PVT LTD,"Kollam, Kannanalloor, Kerala",25-02-2023,"22,50,000",IBBI
U99999TG1994PLC018265,Prismack Biotechnics Limited,"Aluru Village, Ponnuru Mandal, Guntur dist, Andhara pradesh",13-02-2023,"6,41,00,000",IBBI
L65991TN1991PLC020783,SURANA CORPORATION LIMITED,Madhavaram - Chennai - Tamilnadu,24-02-2023,"19,31,850",IBBI
U31102MH1997PLC109955,Indian Transformers Company Limited,"Midc- Tarapur, Boisar Tal Palghar. Dist Thane – 401506",06-03-2023,"7,52,12,000",IBBI
U51909MH2016PTC283353,RAUNAK MERCANTILE AND TRADING PRIVATE LIMITED,"650, Add-A/501 Rashmi Garden opp. Mohak city Manvel pada virar East Palghar",28-02-2023,"9,72,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Sale of the Company, on a “Going Concern” basis as per Regulation 32A of IBBI (Liquidation Process) Regulations, 2016",17-03-2023,"8,19,00,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Ramangamdi, POR GIDC Industrial Area, Off NH 8, Taluka & District Vadodara, Gujarat 391 243, India",17-03-2023,"4,39,00,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Khasra No. 117, Village Raipur, Paragana Bhagwanpur, Tehsil Roorkee, District Haridwar, State Uttaranchal",17-03-2023,"81,00,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Plot 440, 441, 446 & 447 Ramangamdi, POR GIDC Industrial Area, Off NH 8, Taluka & District Vadodara, Gujarat 391 243, India",17-03-2023,"15,00,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,In Demat and / or physical form.,17-03-2023,"2,85,00,000",IBBI
U27104UP2006PTC031518,BEE KAY PRECISION (INDIA) PRIVATE LIMITED,Kanpur and Lucknow,13-03-2023,"5,96,11,960",IBBI
U55101KL2009PTC024173,MOONRIVER RESORTS PRIVATE LIMITED,"Pallivasal village, Devikulam Taluk in Idukki District",14-03-2023,"6,89,31,000",IBBI
L17111PB1955PLC001884,OSWAL SPINNING AND WEAVING MILLS LTD,"NAC, Manimajra, Chandigarh",04-03-2023,"49,000",IBBI
U27101WB2002PTC095499,BRG IRON & STEEL CO. PRIVATE LIMITED,AT THE PREMISES OF SRAVAN SHIPPING SERVICES PRIVATE LIMITED SITUATED AT VIZAG,08-03-2023,"11,32,62,384.13",IBBI
U51396UP1992PTC014605,ROTOMAC GLOBAL PRIVATE LIMITED,The assets form part of the Intellectual Property Rights,15-03-2023,"1,01,11,250",IBBI
U51900MH1982PTC026535,CHARBHUJA INDUSTRIES PRIVATE LIMITED,"Plot No. J- 19/2 located at Butibori Industrial Area, Village Mandwa, Taluka Hingna, District -Nagpur admeasuring 10,000 sq. meters.",10-03-2023,"1,03,00,000",IBBI
U40109TG1995PLC019354,Om Shakthi Renergies Limited,"Land & Buildings: (a) Land: All the piece and parcel of land admeasuring Acres 16 – 09 cents in Survey No. 46 & 47 situated in Pannur Village, Vijayapuram Mandal, Chittoor District, in the state of Andhra Pradesh (b) Buildings fastened there to.",03-03-2023,"2,44,00,000",IBBI
U45309PY2016PTC008097,JKS The Banyaan Private Limited,"11°55'29.2""N 79°46'53.6""E (or) 11.924768, 79.781560 Villupuram Road, Pondicherry",15-03-2023,"15,00,00,000",IBBI
U15122AP2014PTC095051,NITHIN NUTRITIONS PRIVATE LIMITED,Tirupati,08-03-2023,"44,00,000",IBBI
U15122AP2014PTC095051,NITHIN NUTRITIONS PRIVATE LIMITED,Tirupati,09-03-2023,"54,00,000",IBBI
U15400AP2014PTC095200,NITHIN GRAINS AND MILLS PRIVATE LIMITED,Tirupati,08-03-2023,"70,88,000",IBBI
U15400AP2014PTC095200,NITHIN GRAINS AND MILLS PRIVATE LIMITED,Tirupati,09-03-2023,"1,91,56,000",IBBI
U01111PN2007PLC130850,DHAVAL PRATAPSINH MOHITEPATIL AGRO INDUSTRIES LIMITED,"PRATAPGAD"", AT: DHAVALNAGAR POST : SHANKARNAGAR, TALUKA: MALSHIRAS SOLAPUR MH 413118 INDIA",06-03-2023,"12,80,48,459",IBBI
U74930GA2010PTC006256,Muktar Infrastructure India Private Limited,Goa,06-03-2023,"35,03,11,140",IBBI
U23300GJ2008PLC052581,Sintex Oil and Gas Limited,"Opp. Air Base Unit II, Bhimasan Thol Road, Bhimasan, Ta. Kalol, Dist. Gandhinagar, Gujarat",09-03-2023,"1,02,00,000",IBBI
L51909WB1986PLC040098,Gujarat NRE Coke Limited,"Power Plant Equipments are lying at Dharwad, Karnataka Investments are in demat/physical mode",07-03-2023,"21,08,74,899",IBBI
U45400TN2012PTC084362,HALLMARK LIVING SPACE PRIVATE LIMITED,"“EMERALD” Chettipunniyam, GST Road, Opp. To Mahindra World City (Next to RTO Office) Chengalpattu 603002",27-02-2023,"85,00,00,000",IBBI
U51100KA1994PTC016076,MTM TRADING PRIVATE LIMITED,"No. 1438/2, Kalmath Road, Belgaum, Karnataka 590001",04-03-2023,"3,93,34,100",IBBI
U28920MH1990PTC056145,Kosak Engineering and Rubber Products Private Limited,"A-60, Chincholi MIDC, Solapur- 413255",07-03-2023,"1,11,80,700",IBBI
U99999GJ1997PTC032684,MONO ACRIGLASS INDUSTRIES PRIVATE LIMITED,"S. No. 240(part) of Mouje Bhilad, Tal Umbergaon, Dist Valsad (Sub Reg- Pardi) located at Plot-13 of Bhilad Laghu Udhyog Sahkari Mandali Limited, Sarigam, Dist. Valsad Gujarat – 396155",09-03-2023,"2,80,00,000",IBBI
U15137AP2014PTC095221,NITHIN PROTEINS PRIVATE LIMITED,Tirupati,09-03-2023,"41,38,000",IBBI
U74999MH2008PTC187325,SNNEHA NATURAL WORLD PRIVATE LIMITED,"Leasehold Factory Land admeasuring area about 22,000 Sq.mt covering situated at Plot No. 1-B and 1-C, Village- Yadrav, Gut No. 50,51,52 and 53, Parvati Co-Operative Industrial Estate, Sector-I, Phase- III, Taluka-Shirol, District- Kolhapur, within the local limits of Shirol. And Building admeasuring approximate built-up area is 46,246.50 Sq. Ft. situated at Plot No. 1-B and 1-C, Village-Yadrav, Gut No. 50,51,52 and 53, Parvati Co- Operative Industrial Estate, Sector-I, Phase- III, Taluka-Shirol, District- Kolhapur, within the local limits of Shirol.",11-03-2023,"9,20,00,000",IBBI
U01409WB1998PTC088048,Amrit Hatcheries Private limited,"Block I- located at mouza-raghunathpur, p.s.-Kanksha under bankati gram panchayet, district-paschim bardhaman, West Bengal-713148. Block II- located at 158, Lenin Sarani, 3rd Floor, Kolkata-700013, West Bengal.",03-03-2023,"9,19,00,000",IBBI
U40101TG1995PLC021459,Lanco Kondapalli Power Limited,"Andhra Pradesh, Maharashtra",15-02-2023,"1,05,94,93,074",IBBI
U74900WB2013PTC195337,ANURAG MULTIPURPOSE COLDSTORAGE PRIVATE LIMITED,"Regd. Office: Vill Bagharpur Ramma, Post Gangadaspara, Murshidabad West Bengal- 742303 India",28-02-2023,"1,39,95,853",IBBI
U51909MH2006PTC164429,Firestar Diamond International Private Limited,Mumbai,22-02-2023,"59,01,04,625",IBBI
U52399AP2010PLC068121,RAMANASREE CONSUMER PRODUCTS PRIVATE PUBLIC LIMITED,Tirupati,08-03-2023,"4,50,000",IBBI
U85100MH2010PTC206636,Anoushka Medicare & Diagnostic Private Limited,"Sunridges Speciality Hospital Facility located at “Sunflower” Building, Navyug CHS Ltd., Plot No. 17, Near Mithibai College, Vile Parle (West), Mumbai 400056",24-02-2023,"1,25,00,000",IBBI
L28920MH1998PLC115155,Sunil Hitech Engineers Limited,Mumbai and Nagpur,06-03-2023,"24,60,00,000",IBBI
U15137AP2014PTC095221,NITHIN PROTEINS PRIVATE LIMITED,Tirupati,08-03-2023,"38,00,000",IBBI
U27310PN1995PLC090557,Unimetal Castings Limited,"Parvati Co-operative Industrial Estate, Sangli Road, Village Yadrav, Ichalkaranji, Kolhapur 416415",06-03-2023,"7,84,00,000",IBBI
U31101KL1994PTC007687,MATHSTRAMAN MANUFACTURERS AND TRADERS PVT LTD,"Located at Plot No. 71 & 72, Major Industrial Estate, Kalamassery Industrial Estate, P.O. South Kalamassery, Ernakulam KL 683109",15-02-2023,"89,00,000",IBBI
U45205TN2011PTC081758,EAP INFRASTRUCTURES PRIVATE LIMITED,"EAP INFRASTRUCTURES PRIVATE LIMITED – Sale of Company as going Concern (without liabilities) “As is where is, As is what is, Whatever There is Basis and Without recourse basis” Property Address:- Land at Pazhanthandalam Village, Kundrathur Taluk, Kanchipuram Dist, PIN-600132. Other Assets at No.72, K Block, Amar Prakaash Palm Revera Phase-II, Thirumudivakkam Main Road, Thirumudivakkam, Chennai-600132.",04-03-2023,"6,00,00,000",IBBI
U04010CT1995PLC010142,Vandana Vidhyut Limited,"Chhattisgarh State Industrial Development Corporation (CSIDC) at Katghora, Korba, Chhattisgarh",15-02-2023,"38,00,00,000",IBBI
L21029PY1991PLC000730,KARUR K.C.P PACKKAGINGS LIMITED,Karur & Pollachi - Tamil nadu,20-02-2023,"1,62,00,00,000",IBBI
U50101KL2003PTC015959,KOYENCO AUTOS PRIVATE LIMITED,"1)Property Survey Nos. 26/17 & 26/18 in block no.13, Thandaper No.7365, Ernakulam District, , Maradu Sub- District, Kanayannur Taluk, Maradu Village Area 25.98 Ares near Hotel Tribute Royal, near 150m south from Vytila Thykoodam Bridge 2)Property Survey Nos. 26/17 & 26/18 in block no.13, Thandaper No.7365, Ernakulam District, , Maradu Sub-District, Kanayannur Taluk, Maradu Village Area 25.98 Ares near Hotel Tribute Royal, near 150m south from Vytila Thykoodam Bridge",10-02-2023,"22,78,20,000",IBBI
U51900MH1991PTC064179,Panache Exports Private Limited,"Option A1 : Unit No. 3, Ground floor, “Multi-storied Building” SEEPZ, Marol Industrial Area, Andheri (East), Mumbai - 400096 Option A2: Gala No. 108/A, First floor, Parvati Industrial Premises Co-operative Society Limited, New Sun Mill Compound, Sitaram Jadhav Road, Lower Parel (West), Mumbai 400013",04-03-2023,"11,51,00,000",IBBI
AAC4849,Gajanan Gangamai Industries LLP,"Plot No. C-13, Limbala, Hingoli MIDC, Taluka & Dist. – Hingoli, Maharashtra",03-03-2023,"15,97,50,000",IBBI
U45309TN1956PLC001112,Krishna Industrial Corporation Limited,"Nidadavole, East Godavari district of Andhra Pradesh",09-03-2023,"20,92,00,000",IBBI
U74110MH2015PTC269395,Ultimo Fabrics Private Limited,"Solaris Building, D-Wing, Opp L & T Gate No. 6, Saki Vihar Road, Andheri (East), Mumbai-400072",18-02-2023,"13,82,21,438",IBBI
U51909WB2005PTC102526,SURINA IMPEX PRIVATE LIMITED,"Kasba, Kolkata - 700039",27-02-2023,"99,00,000",IBBI
U55204TG2010PTC070754,Saptarishi Hotels Pvt Limited,"Under constructed 16 Floors Hotel at Gachibowli, Hyderabad, Telangana",23-02-2023,"69,00,00,000",IBBI
U22219WB1955PTC022547,HINDUSTHAN SMALL TOOLS PVT LTD,West Bengal,06-03-2023,"37,78,27,185",IBBI
L15141MP1985PLC003171,K.S. Oils Limited,"Morena, Kota, Ratlam,Guna and Jaipur",06-03-2023,"3,26,57,00,000",IBBI
U29142TN1998PLC040858,Nexus Electro Steel Limited,"Company as a whole with plants in Bhiwandi, Maharashtra and Pondicherry- Tamilnadu",27-02-2023,"30,00,00,000",IBBI
U29256WB1994PTC065254,CEEBUILD COMPANY PRIVATE LIMITED,"Klipcon Complex, Dhulagori J.L no 002, P.S Sankrail, Howrah- 711302, West Bengal",03-03-2023,"3,20,00,000",IBBI
U01400WB2009PLC134240,PROGRESS CULTIVATION LIMITED,"Located at Dag no. 1023, 1029 and 1029/1021, under RS and LR Khatian nos. 566, 801 JL NO. 92, ADSR Singur, at Mouza China More, P.S. Singur, Dist. Hooghly, West Bengal Pin : 712409",26-02-2023,"4,50,00,000",IBBI
U21093GJ2007PLC050283,Octopus Papers Limited,"Industrial plot No. 40 of Daman Ganga Industrial estate at land Survey No. 399/3/P and 399/6/P/1 Village- Dungra, Taluka- Vapi, Dist- Valsad (Gujarat) approx. area adm. 2136.25 sq. mtrs. including building structures, construction thereon and movable property including plant & machinery thereon",24-02-2023,"3,20,00,000",IBBI
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,Ludhiana,02-03-2023,"67,00,000",IBBI
U74110KA2007PTC044646,EAST MOND INFRA AND TRADE PRIVATE LIMITED,Bangalore,13-02-2023,"85,00,000",IBBI
U74300WB2008PTC127335,Purple Advertising Services Pvt Ltd,"Studfio office: Narendrapur/Sonarpur Near Garia, Kolkata.",16-02-2023,"13,35,00,000",IBBI
U17115TZ1987PTC002014,CAV Cotton Mills Private Limited,"Vacant land at Villages - Arasampalayam, Mettubavi, Pachapalayam, Kethanur, Ganapathy Palayam Palladam, Tirupur 15.Velampalayam, Velvarkottai Dindugul and Machineries in the Wind Mill division situated at AralvaiMozhi, Nagarkoil, Kanyakumari District, and Perungudi, RadhapuramTaluk, Tirunelveli District",01-03-2023,"16,73,02,000",IBBI
U17115TZ1987PTC002014,CAV Cotton Mills Private Limited,"Vacant land situated at Registration District of Palani, Sub Registration of District Vadamadurai, Velvarkottai Village, Vellapommanpatty, Trichy Road, Dindugul",01-03-2023,"3,30,54,000",IBBI
U60200MP1991PLC006626,Bhatia Global Trading Limited,"1. Office no. 403 & 404. 4th floor of ""Swastik House"", revenue survey no.48/1,48/2. 50/1 part, T. P Scheme no.6, Final plot no.87 (Part) Sub Plot no. SW-I, SW-2 & SW-3. Piplod, Surat. [3705 sq. ft.] 2.Vehicles and computer as per attached E auction sale notice 3. financial asset",27-02-2023,"1,27,99,500",IBBI
U15141TN1997PTC070777,JUKU ORCHEM PRIVATE LIMITED,"Unit 1 at S.No.9/10A, Atchikadu Village, Mandavai Post, Marakanam Taluk, PIN: 604 303, Tamil Nadu. Unit 2 at S.No.310/3A, 310/6, Puzhuthivakkam Village, Madurantagam Taluk, Chengalpattu District, PIN:603 314, Tamil Nadu.",01-03-2023,"11,00,00,000",IBBI
U55204TG2010PTC070754,Saptarishi Hotels Pvt Limited,"Under constructed 16 Floors Hotel at Gachibowli, Hyderabad, Telangana",23-02-2023,"69,00,00,000",IBBI
U29110MH1996PLC099745,Capacite Structures Limited,Thane District,03-03-2023,"2,05,00,000",IBBI
U18101MH2005PTC153109,Shirt Company (India) Private Limited,"Unit No. 2, Brady Glady's Plaza, 1/447, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",27-02-2023,"59,64,00,000",IBBI
U70102WB2012PTC189246,HVR Projects Private Limited,"Amravati Road, Gondkhairi Kalmeshwar By-Pass,Nimji, Nagpur-441501, Maharashtra",28-02-2023,"1,28,83,050",IBBI
U50101TN2006PTC060174,KAPICO MOTORS INDIA PRIVATE LIMITED,CHENNAI,24-02-2023,"1,00,000",IBBI
U27100DL2012PTC240299,RS INGOT AND BILLET PRIVATE LIMITED,"Located at the factory of RS Ingot and Billet Private Limited situated at Sathariya Industrial Development Authority, Sathariya, Jaunpur, U.P",28-02-2023,"2,70,85,270",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"GHAZIABAD, UP",28-02-2023,"35,02,877",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"All other Assets of the Company including Financial Assets / Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor), excluding Cash and Bank Balances",28-02-2023,"89,69,843",IBBI
U27106MH1999PLC119531,Ramanand Steel Limited,"Sinnar, Nashik",20-02-2023,"6,05,84,274",IBBI
U19201TN2001PTC048053,UNITED INDIA SHOE CORPORATION PRIVATE LIMITED,"Survey number 61/1A and 60/2, M. C. Road, Solur, Ambur in Solur Village, Ambur Taluk, Tamil Nadu State",22-02-2023,"14,75,34,000",IBBI
U19201TN2001PTC048053,UNITED INDIA SHOE CORPORATION PRIVATE LIMITED,"Ground and first Floor of the main building in the premises of Floram Shoes P Ltd (Ground Floor + First Floor), No 73, Ambur Road, Agaramcheri - 635804, Ambur Taluk, Vellore District, Tamil Nadu",23-02-2023,"94,28,000",IBBI
U17119WB1988PLC044622,TIRUPATI JUTE INDUSTRIES LIMITED,"Address of Factory: 220/2, SHEW GOPAL BANERJEE LANE, GHUSURI, HOWRAH – 711107, WEST BENGAL",05-03-2023,"22,40,00,000",IBBI
U74999MH2012PTC230339,Oneworld Creations Private Limited,"Unit 1 & 2, Solaris Building D, 8th Floor, Saki Vihar Road, Andheri (East) Mumbai ? 400072.",25-02-2023,"3,00,72,060",IBBI
L32109MH1970PLC014509,UB ENGINEERING LIMITED,"Pune, Maharahstra",11-02-2023,"4,38,000",IBBI
U25202KL1996PLC010585,Propyl Packaging Ltd,"1. Koratty Factory : Plot - 30 & 31, KINFRA PARK, Nalukettu Road, Koratty, Thrissur District KERALA - 680 308, 2. Kodungallur Factory : Ala, Opp.Ala Temple, Kodungallur, Thrissur District, KERALA - 680 668",18-02-2023,"5,07,21,041",IBBI
U45200TG2000PTC034812,GVS INFRA AND INDSUTRIES PRIVATE LIMITED,NOT APPLICABLE,13-02-2023,"5,00,000",IBBI
U93090MH2016PLC280127,TALWALKARS HEALTHCLUBS LIMITED,"1. Bandra West, Mumbai 2. Mulund West, Mumbai 3. Jamshedpur, Jharkhand 4. Ranchi Jharkhand 5. Indore, Madhya Pradesh",01-03-2023,"10,00,00,000",IBBI
U27106WB2006PLC150110,Corporate Power Limited,"Bana, Chandwa Block, District Lathehar, Jharkhand, India 829203",27-02-2023,"3,61,61,75,000",IBBI
U15549AP2014PTC094813,SREE NAIDU BEVERAGES PRIVATE LTD,"Sy.No. 206/26, 25, 29 and 30 Kooor Village, Anakapalli Mandal, Visakhapatnam District",10-02-2023,"2,01,51,000",IBBI
U55204TG2010PTC070754,Saptarishi Hotels Pvt Limited,"Mainly Hotel under construction in Gachibowli, Hyderabad, Telangana.",15-02-2023,"69,00,00,000",IBBI
U45201KL1997PTC011565,SARGAM BUILDERS PVT LTD,"Land is situated at Vallarpadam, Mulavukad, Village, Kanayannoor Taluk. and the two commercial shop rooms are situated in the DD Oceano Mall, Marine Drive - adjacent to Taj Gateway, and the car is at Shriram Automall, Karukutty",03-03-2023,"5,39,53,018",IBBI
U31900GJ2009PTC056575,Maktel Control & Systems Pvt Ltd,"1305, GIDC Industrial Estate Waghodia, Waghodia , Vadodara District",24-02-2023,"1,43,50,579",IBBI
U24119UP1999PLC024690,SOMANIL CHEMICALS LIMITED,"Plot No. H-21 UPSIDC Industrial Area Begrajpur, Muzaffarnagar(admeasuring around 780 Sq. Mtr.)",07-02-2023,"54,21,270",IBBI
U24119UP1999PLC024690,SOMANIL CHEMICALS LIMITED,"Plot No. H-23 UPSIDC Industrial Area Begrajpur, Muzaffarnagar (admeasuring around 1227 Sq. Mtr.)",07-02-2023,"69,01,244",IBBI
U52520TG2005PLC047785,Anjali Waterford Hospitality and Infra Limited,"Residential / commercial land admeasuring a total extent of 978.66 square yards in favour of M/s. Anjali Logistics Private Limited in R.S No: 415/1A bearing H.No. 18-10-11, R.S No: 415/1A, Behind Sri Sathya Sai Kalyana Mandapam, Bhimavaram Town & Mandal, West Godavari District, Andhra Pradesh, bounded by North: Neighbours buildings, South: Tatavarthi Vari House / Neigh Buildings / 9’-0” Wide Passage Leads to Marellavari Veedhi Road East: Neigh Buildings / Satya Sai Kalyana Mandapam / SLV Syam Enclave, West: 9’-0” Wide Passage (Manepallyvari Veedhi) / Neighbours Buildings, [covered under document No. 213 / 2014, Dated 22-01-2014, an extent of by 503.46 Square yards, bounded by North: Property belongs to Manepally Seshavataram, South: Property belongs to Tatavarthi Sreeramachandra Murthy House, East: Joint way, West: Property belongs to Manepally Seshavataram, Document No. 214 / 2014, Dated 22-01-2014 consisting of two items (1) an extent of 330 square yards bounded by North: Property belongs to Manepally Seshavataram, South: Property belongs to Tatavarthi Sreeramachandra Murthy House, East: Neighbours house, West: Joint way and (2) an extent of 145.20 square yards bounded by North: Property belongs to Manepally Seshavataram, South: Property belongs to Tatavarthi Sreeramachandra Murthy House, East: Common passage of length 31 feet, West: Property belongs to Manepally Seshavataram] registered at SRO Office Gunupudi and buildings constructed thereon of RCC Frame Structure for Ground + 3 Upper Storied Building of 10 feet Height each floor with a total plinth area of 4458.08 square feet Copyright © 2023",01-02-2023,"2,80,00,000",IBBI
